company_name,wko_rows,wko_profile_url,http_status,employee_best_numeric_mention,employee_mention_kinds,employee_evidence_contexts,mentions_count,profile_text_len,error
Karin Schuster KG Immobilienverwaltung,2,https://firmen.wko.at/karin-schuster-kg-immobilienverwaltung/nieder%c3%b6sterreich/?firmaid=ad5ccbb4-c45d-495a-b005-e78b6dce9c67&standortid=2&standortname=nieder%c3%b6sterreich%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
Karl Hausmeister,1,https://firmen.wko.at/karl-hausmeister/tirol/?firmaid=334cf56b-1917-464e-a634-1268ab8dda6b&standortid=7&standortname=tirol%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
Karl Johann Vielgrader,1,https://firmen.wko.at/karl-johann-vielgrader/wien/?firmaid=460c5ac3-bc3c-4146-819a-70c8b7516da0&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
Karl Schwarzl Immobilien GmbH,1,https://firmen.wko.at/karl-schwarzl-immobilien-gmbh/steiermark/?firmaid=afb49b12-a2cd-4c96-a72c-8fcd140a96fe&standortid=5&standortname=steiermark%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
"Karl Wolfgang Schwarz, MBA",1,https://firmen.wko.at/karl-wolfgang-schwarz-mba/burgenland/?firmaid=c202980e-2c4e-438e-8dd4-3d6f8873cea5&standortid=9&standortname=burgenland%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
Karos Immobilientreuhand GmbH. & Co. KG,1,https://firmen.wko.at/karos-immobilientreuhand-gmbh-und-co-kg/wien/?firmaid=64a26d43-ec1d-4489-8d81-376e488f73ed&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
Karrenblick Immobilien GmbH,1,https://firmen.wko.at/karrenblick-immobilien-gmbh/vorarlberg/?firmaid=46c72839-88d7-49ae-b2f3-070c39060418&standortid=8&standortname=vorarlberg%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
Kaswurm Immobilien & Wohnbau GmbH,1,https://firmen.wko.at/kaswurm-immobilien-und-wohnbau-gmbh/wien/?firmaid=8bdd8a2f-de78-455a-961e-26d413dae852&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
Kathrin Zauner,1,https://firmen.wko.at/kathrin-zauner/ober%c3%b6sterreich/?firmaid=bf249efa-d0bb-4032-93c6-a8f8ce11e009&standortid=3&standortname=ober%c3%b6sterreich%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
Katja Lerchbacher,1,https://firmen.wko.at/katja-lerchbacher/steiermark/?firmaid=82b15e8e-07ff-4b0b-a49b-0d19fab8f4ca&standortid=5&standortname=steiermark%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
Katrin Elisabeth Pechtl-Haring,1,https://firmen.wko.at/katrin-elisabeth-pechtl-haring-immobilien-pechtl-katrin/tirol/?firmaid=ee01f0ee-d6b9-4010-bd79-63da58744ddb&standortid=7&standortname=tirol%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
KEB Immobilienverwaltung GmbH,1,https://firmen.wko.at/keb-immobilienverwaltung-gmbh/wien/?firmaid=f9fe2b68-6a7c-452e-a9be-bf75fc6d03fb&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
Kerschbaumer Immobilien GmbH.,1,https://firmen.wko.at/kerschbaumer-immobilien-gmbh/nieder%c3%b6sterreich/?firmaid=ea03a04e-e642-4a86-b1da-46d945aef76f&standortid=2&standortname=nieder%c3%b6sterreich%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
KGAL Asset Management Österreich GmbH,1,https://firmen.wko.at/kgal-asset-management-%c3%96sterreich-gmbh/wien/?firmaid=ba673f0a-a9be-43f3-a2f7-cf3785d3a08a&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
KIBB Immobilien GmbH,1,https://firmen.wko.at/kibb-immobilien-gmbh/wien/?firmaid=1abea1f8-b61b-405a-873a-22e8ad6430bf&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
KIEGLER Immobilien GmbH,1,https://firmen.wko.at/kiegler-immobilien-gmbh/nieder%c3%b6sterreich/?firmaid=3a7460d1-7953-43a9-be07-f7decd2a0878&standortid=2&standortname=nieder%c3%b6sterreich%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
Kiene Immobilienverwaltung GmbH,1,https://firmen.wko.at/kiene-immobilienverwaltung-gmbh/vorarlberg/?firmaid=c44c26b3-7765-43f5-b0c3-45a74673ece7&standortid=8&standortname=vorarlberg%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
KIESLING & PARTNER KG,1,https://firmen.wko.at/kiesling-und-partner-kg-kieslingundpartner-kg/wien/?firmaid=94f5180a-bebe-46c8-8c2b-2ae6c01edf03&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
KIM Kärntner Immobilienmanagement GmbH,1,https://firmen.wko.at/kim-k%c3%a4rntner-immobilienmanagement-gmbh/k%c3%a4rnten/?firmaid=154d28c8-8b83-4a6f-a7d4-1369f4b8c802&standortid=6&standortname=k%c3%a4rnten%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
Kirchhofer Immobilien GmbH,1,https://firmen.wko.at/kirchhofer-immobilien-gmbh/nieder%c3%b6sterreich/?firmaid=1b70e63c-f950-4755-a8f1-4e6ce4e4bd03&standortid=2&standortname=nieder%c3%b6sterreich%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
Kirnig Immobilien Consulting & Verwaltung e.U.,1,https://firmen.wko.at/kirnig-immobilien-consulting-und-verwaltung-eu-kimco-kirnig-immobilien-consulting/wien/?firmaid=856bb295-2dde-42c2-99bd-90c3424aea66&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
"Kitzpichl, Realitäten Gesellschaft m.b.H.",1,https://firmen.wko.at/kitzpichl-realit%c3%a4ten-gesellschaft-mbh/tirol/?firmaid=def3a0e8-aaaf-423e-b170-371cb66dc421&standortid=7&standortname=tirol%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
KKG & KAT Immobilien GmbH,1,https://firmen.wko.at/kkg-und-kat-immobilien-gmbh/k%c3%a4rnten/?firmaid=a3d090fc-3c1a-4965-b570-f81b17570c10&standortid=6&standortname=k%c3%a4rnten%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
Klaus Josef Angerer,1,https://firmen.wko.at/klaus-josef-angerer-bk-check-betriebskosten-pr%c3%bcfung/salzburg/?firmaid=96e382e1-c84c-4003-b033-35ff9a1392ed&standortid=4&standortname=salzburg%20%28bundesland%29&suchbegriff=immobilienverwalter,ERR,,,,0,0,"ReadTimeout(ReadTimeoutError(""HTTPSConnectionPool(host='firmen.wko.at', port=443): Read timed out. (read timeout=45)""))"
Klaus Sommerauer,1,https://firmen.wko.at/klaus-sommerauer/steiermark/?firmaid=43347c6a-026c-4c00-8d3e-02c196644076&standortid=5&standortname=steiermark%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
Klebl Immobilien GmbH,3,https://firmen.wko.at/klebl-immobilien-gmbh/salzburg/?firmaid=00c26607-98c1-4fd2-b72f-c9037667cc40&standortid=4&standortname=salzburg%20%28bundesland%29&suchbegriff=immobilienverwalter,ERR,,,,0,0,"ReadTimeout(ReadTimeoutError(""HTTPSConnectionPool(host='firmen.wko.at', port=443): Read timed out. (read timeout=45)""))"
Klein & Co Immobilienmanagement GmbH,1,https://firmen.wko.at/klein-und-co-immobilienmanagement-gmbh/nieder%c3%b6sterreich/?firmaid=27467aa0-3d54-4a2c-8eb2-a04388a6f520&standortid=2&standortname=nieder%c3%b6sterreich%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
KLHB Immobilien e.U.,1,https://firmen.wko.at/klhb-immobilien-eu/wien/?firmaid=0c098096-8a84-4eb9-abc1-7965c7ffa964&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
KLINGER Immobilien GmbH,1,https://firmen.wko.at/klinger-immobilien-gmbh/wien/?firmaid=81253897-99f6-41ee-b606-df8317489cd3&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
km2 verwaltungs & vermittlungs GmbH,1,https://firmen.wko.at/km2-verwaltungs-und-vermittlungs-gmbh/tirol/?firmaid=b34a4bcb-c517-43be-beda-e06a66475a8c&standortid=7&standortname=tirol%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
KMP Immobilien GmbH,1,https://firmen.wko.at/kmp-immobilien-gmbh/steiermark/?firmaid=c37164a8-5a54-4773-8a4e-4d532042bef7&standortid=5&standortname=steiermark%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
Koch & Partner Immobilien GmbH,1,https://firmen.wko.at/koch-und-partner-immobilien-gmbh/nieder%c3%b6sterreich/?firmaid=3b56e94c-04f0-49bd-86b7-e99d8c873cfe&standortid=2&standortname=nieder%c3%b6sterreich%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
KOHLFÜRST Consulting Ges.m.b.H.,1,https://firmen.wko.at/kohlf%c3%9crst-consulting-gesmbh-kohlf%c3%9crst-online-marketing/salzburg/?firmaid=f94150e4-d1f5-4e8f-9e1d-3ed389c6c803&standortid=4&standortname=salzburg%20%28bundesland%29&suchbegriff=immobilienverwalter,200,,,,0,8537,
Komm.Rat Prof. Hans P. Wertitsch Immobilien- und Vermögenstreuhand GmbH,1,https://firmen.wko.at/kommrat-prof-hans-p-wertitsch-immobilien-und-verm%c3%b6genstreuhand-gmbh/wien/?firmaid=d566cb3c-d6e3-41f1-9451-671cd10f539e&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
Kommunalgesellschaft Völkermarkt GmbH,1,https://firmen.wko.at/kommunalgesellschaft-v%c3%b6lkermarkt-gmbh/k%c3%a4rnten/?firmaid=e6ace78c-5c8d-49bc-97b7-b2ba05d4629d&standortid=6&standortname=k%c3%a4rnten%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
Kompetent Immobilien GmbH,1,https://firmen.wko.at/kompetent-immobilien-gmbh/steiermark/?firmaid=094a2ca0-8d4e-4126-9eac-1bab1065fe58&standortid=5&standortname=steiermark%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
Kovac Management GmbH,1,https://firmen.wko.at/kovac-management-gmbh/steiermark/?firmaid=29ac2bfc-e91c-4eef-a414-0456b12c95e0&standortid=5&standortname=steiermark%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
KP Real GmbH,1,https://firmen.wko.at/kp-real-gmbh/k%c3%a4rnten/?firmaid=99d5cd82-79b0-445d-8d7c-1da64b7d54d2&standortid=6&standortname=k%c3%a4rnten%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
KR Prof. Alfons Herbert Adolf Maria Metzger,1,https://firmen.wko.at/kr-prof-alfons-herbert-adolf-maria-metzger/wien/?firmaid=6ebfbbd7-6ebe-4df8-8adc-10d83afbbf11&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
KR Walter Baumgartner Immobilien GmbH,1,https://firmen.wko.at/kr-walter-baumgartner-immobilien-gmbh-kr-walter-baumgartner-immobilien-gmbh/wien/?firmaid=f92a63b7-0d46-48af-b34c-2d20e7d98f5d&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
Kraftfeld Immobilien e.U.,1,https://firmen.wko.at/kraftfeld-immobilien-eu/k%c3%a4rnten/?firmaid=22ceb058-5b5b-48c2-ac03-7cad0e885a2b&standortid=6&standortname=k%c3%a4rnten%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
Krause Immobilien und IT GmbH,1,https://firmen.wko.at/krause-immobilien-und-it-gmbh-krause-immobilien-und-it-gmbh/wien/?firmaid=cb3de5b0-2d51-4729-a914-577b04548d1d&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
Krauß & Co GmbH,1,https://firmen.wko.at/krau%c3%9f-und-co-gmbh/wien/?firmaid=d6dcd120-0668-4e86-a2bd-5343edcee966&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
KREFINA Immobilien GmbH,1,https://firmen.wko.at/krefina-immobilien-gmbh/wien/?firmaid=161f273a-6a3c-491e-9ad3-02959796c975&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
Kren Immobilien G.m.b.H.,1,https://firmen.wko.at/kren-immobilien-gmbh/wien/?firmaid=478b433a-1ef6-4f60-8a0a-2884a80c58b5&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
KRENAUER & SODOMA Immobilienverwaltung GmbH,1,https://firmen.wko.at/krenauer-und-sodoma-immobilienverwaltung-gmbh/wien/?firmaid=417eb7e7-631d-4b66-9e5c-cc216acd6421&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
Krenn Wohnbauservice KG,1,https://firmen.wko.at/krenn-wohnbauservice-kg/steiermark/?firmaid=46cdd173-a379-4fac-ad0f-78f0edd1441c&standortid=5&standortname=steiermark%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
Kristian Zimmermann,3,https://firmen.wko.at/kristian-zimmermann/nieder%c3%b6sterreich/?firmaid=55b2fac7-4152-4bd4-adaa-28d5435bba83&standortid=2&standortname=nieder%c3%b6sterreich%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
KROCON Asset Management GmbH,1,https://firmen.wko.at/krocon-asset-management-gmbh/wien/?firmaid=ea8820d5-8868-418f-b028-9948ede50117&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
Kronberger Immobilienverwaltung GmbH,1,https://firmen.wko.at/kronberger-immobilienverwaltung-gmbh/wien/?firmaid=937a21d3-ff46-45a0-9974-e2e7d308fd78&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
kte Immobilienverwaltung FlexCo,1,https://firmen.wko.at/kte-immobilienverwaltung-flexco/tirol/?firmaid=4070d969-ca67-4598-811c-6e48cd8c0c43&standortid=7&standortname=tirol%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
Kubu Immobilien e.U.,1,https://firmen.wko.at/kubu-immobilien-eu/wien/?firmaid=7d72edb2-4e70-4200-a48a-bb7dc4c6f7f2&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
KW Immobilien GmbH,1,https://firmen.wko.at/kw-immobilien-gmbh-immobilienmakler-immobilienverwalter-bautr%c3%a4ger/burgenland/?firmaid=f689d452-7ad5-4f67-93c2-430593202b55&standortid=9&standortname=burgenland%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
Lackner & Lackner GmbH & Co. KG.,1,https://firmen.wko.at/lackner-und-lackner-gmbh-und-co-kg/steiermark/?firmaid=3a41c0b8-2efc-449d-94e5-5c3bf82a191d&standortid=5&standortname=steiermark%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
Laimer Hausverwaltung GmbH,1,https://firmen.wko.at/laimer-hausverwaltung-gmbh/ober%c3%b6sterreich/?firmaid=a227e96c-3185-408b-a180-17b78aead17a&standortid=3&standortname=ober%c3%b6sterreich%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
Landeshauptstadt Graz,1,https://firmen.wko.at/landeshauptstadt-graz/steiermark/?firmaid=7b339cc9-ab35-498e-ac62-336b60c2a60b&standortid=5&standortname=steiermark%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
Lang & Partner Financial Advisory GmbH,1,https://firmen.wko.at/lang-und-partner-financial-advisory-gmbh/steiermark/?firmaid=7694897c-c008-438d-b3cf-1841193a84fe&standortid=5&standortname=steiermark%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
Lang Living GmbH,1,https://firmen.wko.at/lang-living-gmbh/ober%c3%b6sterreich/?firmaid=f5152069-9bde-44e3-a314-fcdef70237b7&standortid=3&standortname=ober%c3%b6sterreich%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
Lanzer Immobilien Gmbh,1,https://firmen.wko.at/lanzer-immobilien-gmbh/steiermark/?firmaid=2ec64479-0e1a-42b7-b971-113f2c5c83e6&standortid=5&standortname=steiermark%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
Lasserus Immobilienverwaltungs GmbH,1,https://firmen.wko.at/lasserus-immobilienverwaltungs-gmbh/steiermark/?firmaid=7eb5a8ad-82c9-49c2-8823-b22e8b19154a&standortid=5&standortname=steiermark%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
Laura Isabella Oberhueber,1,https://firmen.wko.at/laura-isabella-oberhueber/tirol/?firmaid=343980eb-db11-47ce-bf7c-555254003721&standortid=7&standortname=tirol%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
"Leander Kiridus, BSc, MA",1,https://firmen.wko.at/leander-kiridus-bsc-ma/wien/?firmaid=c4986241-1c49-4300-b441-62fafc297105&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
Lebensräume Bau- und Verwaltungsgesellschaft mbH,1,https://firmen.wko.at/lebensr%c3%a4ume-bau-und-verwaltungsgesellschaft-mbh/ober%c3%b6sterreich/?firmaid=45d7bbac-bee1-4e7a-9e75-5cb0660994ca&standortid=3&standortname=ober%c3%b6sterreich%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
Leitgöb Hausverwaltung GmbH,2,https://firmen.wko.at/leitg%c3%b6b-hausverwaltung-gmbh/salzburg/?firmaid=0d349152-ab87-43fc-8530-6ccc2e0a8a6d&standortid=4&standortname=salzburg%20%28bundesland%29&suchbegriff=immobilienverwalter,200,,,,0,2120,
Leitner Immobilien & Service GmbH,1,https://firmen.wko.at/leitner-immobilien-und-service-gmbh/ober%c3%b6sterreich/?firmaid=46e92144-b230-488e-ab83-7968126b8b80&standortid=3&standortname=ober%c3%b6sterreich%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
Leitner Real Immobilientreuhand Gesellschaft m.b.H.,1,https://firmen.wko.at/leitner-real-immobilientreuhand-gesellschaft-mbh/wien/?firmaid=915a2775-5598-4cb5-9c3c-538e29be9a63&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
LENIKUS Verwaltungs GmbH,1,https://firmen.wko.at/lenikus-verwaltungs-gmbh/wien/?firmaid=96d8652f-eb12-4a46-a9f5-2028d9efe3a6&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
Leopold Peer,1,https://firmen.wko.at/leopold-peer/salzburg/?firmaid=3f01758b-ea4f-4c8f-b8fb-41760f8cb47d&standortid=4&standortname=salzburg%20%28bundesland%29&suchbegriff=immobilienverwalter,ERR,,,,0,0,"ReadTimeout(ReadTimeoutError(""HTTPSConnectionPool(host='firmen.wko.at', port=443): Read timed out. (read timeout=45)""))"
LERPERGER Immobilien GmbH,1,https://firmen.wko.at/lerperger-immobilien-gmbh/ober%c3%b6sterreich/?firmaid=737b8f34-d550-49df-a5bf-4974fd012737&standortid=3&standortname=ober%c3%b6sterreich%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
LESTRA Hausverwaltung GmbH,1,https://firmen.wko.at/lestra-hausverwaltung-gmbh/ober%c3%b6sterreich/?firmaid=b2b6a5c0-f4f7-40bc-a979-e695db5fa81d&standortid=3&standortname=ober%c3%b6sterreich%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
Letzbor Hausverwaltungs GmbH,1,https://firmen.wko.at/letzbor-hausverwaltungs-gmbh/ober%c3%b6sterreich/?firmaid=14b10043-baa0-4221-b62a-edb35be42897&standortid=3&standortname=ober%c3%b6sterreich%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
LH3S Asset Management GmbH,1,https://firmen.wko.at/lh3s-asset-management-gmbh/wien/?firmaid=f716179c-3658-47b3-a7e9-8d7502a2c134&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
Lick & Partner GmbH,1,https://firmen.wko.at/lick-und-partner-gmbh/vorarlberg/?firmaid=4a3297dd-f2c0-47df-b4d0-8ae76aeb20df&standortid=8&standortname=vorarlberg%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
LIFING Gebäudetechnik & Verwaltung GmbH,2,https://firmen.wko.at/lifing-geb%c3%a4udetechnik-und-verwaltung-gmbh/nieder%c3%b6sterreich/?firmaid=5cf4ca88-6ff6-40d1-83dd-30c3a03e0a82&standortid=2&standortname=nieder%c3%b6sterreich%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
LIM-MANAGEMENT GmbH,1,https://firmen.wko.at/lim-management-gmbh-immobilienverwaltung/wien/?firmaid=010eeb90-7e9f-41ce-b393-6ee8d3c325f3&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
Lindner & Partner GmbH,1,https://firmen.wko.at/lindner-und-partner-gmbh/wien/?firmaid=d8aef0ba-a7d8-461a-a9df-020908fe0f0d&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
Lindner Real Immobilientreuhand e.U.,1,https://firmen.wko.at/lindner-real-immobilientreuhand-eu/nieder%c3%b6sterreich/?firmaid=099a0edc-be81-417b-892a-a455b7347df9&standortid=2&standortname=nieder%c3%b6sterreich%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
Lininger Immobilienmanagement GmbH & Co KG,1,https://firmen.wko.at/lininger-immobilienmanagement-gmbh-und-co-kg/nieder%c3%b6sterreich/?firmaid=c8d31033-4a7c-4247-813d-20bbdd4d618f&standortid=2&standortname=nieder%c3%b6sterreich%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
Lintner OG,1,https://firmen.wko.at/lintner-og/wien/?firmaid=f04a5663-2058-40f3-a99e-8c2c5b112f1a&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
Lisa Martina Moser,1,https://firmen.wko.at/lisa-martina-moser-moser-immobilien/k%c3%a4rnten/?firmaid=dd01476d-3bf8-4a49-bd83-89eb6d4b324b&standortid=6&standortname=k%c3%a4rnten%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
lius property gmbh,1,https://firmen.wko.at/lius-property-gmbh/wien/?firmaid=a802e463-dc92-4c65-ad33-167ccf87f80b&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
LIVEG - Immobilienverwaltungs- gesellschaft m.b.H.,1,https://firmen.wko.at/liveg-immobilienverwaltungs-gesellschaft-mbh/burgenland/?firmaid=00a2cd9a-d6f0-4da3-8b13-e6301212c068&standortid=9&standortname=burgenland%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
LIVEG Liegenschaftsverwaltung GmbH,1,https://firmen.wko.at/liveg-liegenschaftsverwaltung-gmbh/ober%c3%b6sterreich/?firmaid=613c68d6-2531-4cfa-ba64-bb74c6264baa&standortid=3&standortname=ober%c3%b6sterreich%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
Living Solution MW GmbH,1,https://firmen.wko.at/living-solution-mw-gmbh/ober%c3%b6sterreich/?firmaid=138530d7-9d7c-4d7d-b77c-4cc242eab427&standortid=3&standortname=ober%c3%b6sterreich%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
LMH Immobilienmanagement GmbH,1,https://firmen.wko.at/lmh-immobilienmanagement-gmbh/tirol/?firmaid=99c1a6b9-e6d1-45e4-9650-a920244a4b08&standortid=7&standortname=tirol%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
LMN-Estate GmbH,1,https://firmen.wko.at/lmn-estate-gmbh/wien/?firmaid=43416cd6-7c51-4df8-b5c5-aa6a1817bf95&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
LOGOS IMMOBILIEN e.U.,1,https://firmen.wko.at/logos-immobilien-eu/vorarlberg/?firmaid=073dd919-5944-42a6-8680-dfde40e63c1e&standortid=8&standortname=vorarlberg%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
Lorenz Karall,1,https://firmen.wko.at/lorenz-karall/wien/?firmaid=17d54686-ee2e-458d-9ad7-56e85f2f69c5&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
LOVT Immobilien GmbH,1,https://firmen.wko.at/lovt-immobilien-gmbh/steiermark/?firmaid=c93f6c80-cdf2-4d4a-a2eb-df4fd8034aa6&standortid=5&standortname=steiermark%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
LP Immobilientreuhand GmbH,1,https://firmen.wko.at/lp-immobilientreuhand-gmbh/nieder%c3%b6sterreich/?firmaid=2534adf3-562b-4e1d-a0e0-0a0b90482b44&standortid=2&standortname=nieder%c3%b6sterreich%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
LP Verwaltung GmbH,1,https://firmen.wko.at/lp-verwaltung-gmbh/wien/?firmaid=a2806d03-f6f6-4899-9c26-ac4b993980b6&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
LPZ Verwaltung GmbH,1,https://firmen.wko.at/lpz-verwaltung-gmbh/nieder%c3%b6sterreich/?firmaid=6cba3384-74d0-4a39-880f-488d4a457f75&standortid=2&standortname=nieder%c3%b6sterreich%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
LSE Liegenschaftsstrukturentwicklungs GmbH,1,https://firmen.wko.at/lse-liegenschaftsstrukturentwicklungs-gmbh/wien/?firmaid=76a37968-cd13-4dbc-9aec-a72a9560042b&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
LSH Facility GmbH,1,https://firmen.wko.at/lsh-facility-gmbh/steiermark/?firmaid=8be56156-19d5-47f3-a247-a0d23424a306&standortid=5&standortname=steiermark%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
LUC Facility- und Brandschutzmanagement e.U.,1,https://firmen.wko.at/luc-facility-und-brandschutzmanagement-eu-facility-und-brandschutzmanagement/steiermark/?firmaid=8f682b0d-163d-436c-b46d-11ff28dc357d&standortid=5&standortname=steiermark%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
Ludwig Engel GmbH & Co KG,1,https://firmen.wko.at/ludwig-engel-gmbh-und-co-kg/ober%c3%b6sterreich/?firmaid=cca2cc83-ee6f-4961-82a4-057b83a30277&standortid=3&standortname=ober%c3%b6sterreich%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
